MYDATE,HOUR,NODE_ID,MW
4/17/2013,5,S1,238.253121
4/17/2013,6,N1,-1.959312102
4/17/2013,6,S1,308.8000764
4/17/2013,7,N1,-1.540410828
4/17/2013,7,S1,283.5796083
4/17/2013,8,N1,-1.899066879
4/17/2013,8,S1,264.6664618
4/17/2013,9,N1,-1.94893949
4/17/2013,9,S1,242.2761975
4/17/2013,10,N1,-1.951713376
4/17/2013,10,S1,222.8926624
4/17/2013,11,N1,-0.625429936
4/17/2013,11,S1,213.2463758
4/17/2013,12,N1,1.951213376
4/17/2013,12,S1,250.1551529
4/17/2013,13,N1,11.43349363
4/17/2013,13,S1,250.8621529
4/17/2013,14,N1,5.981528662
4/17/2013,14,S1,263.729258
4/17/2013,15,N1,1.61856051
4/17/2013,15,S1,288.0045987
4/17/2013,16,N1,8.520417197
4/17/2013,16,S1,346.5431146
4/17/2013,17,N1,58.18599045
4/17/2013,17,S1,382.9755191
4/17/2013,18,N1,40.89936306
4/17/2013,18,S1,382.8782739
4/17/2013,19,N1,10.44720701
4/17/2013,19,S1,332.1414777
4/17/2013,20,N1,24.21055096
4/17/2013,20,S1,310.5144363
4/17/2013,21,N1,28.22472293
4/17/2013,21,S1,233.2810892
4/17/2013,22,N1,50.60145541
4/17/2013,22,S1,268.6879268
4/17/2013,23,N1,61.47830573
4/17/2013,23,S1,320.549828
4/17/2013,24,N1,71.98025796
4/17/2013,24,S1,373.6500287
4/18/2013,24,N1,143.0486783
4/18/2013,24,S1,382.7285605
4/19/2013,1,N1,114.9625796
4/19/2013,1,S1,402.8049936
4/19/2013,2,N1,126.9523217
4/19/2013,2,S1,397.6745287
4/19/2013,3,N1,136.4020064
4/19/2013,3,S1,490.3621306
4/19/2013,4,N1,123.0868567
4/19/2013,4,S1,598.869949
4/19/2013,5,N1,100.8295382
4/19/2013,5,S1,500.9069873
4/19/2013,6,N1,52.68019427
4/19/2013,6,S1,540.9390637
4/19/2013,7,N1,31.96964013
4/19/2013,7,S1,664.9392102
4/19/2013,8,N1,4.735977707
4/19/2013,8,S1,664.9619682
4/19/2013,9,N1,2.433707006
4/19/2013,9,S1,606.2603376
4/19/2013,10,N1,4.442035032
4/19/2013,10,S1,400.0100446
4/19/2013,11,N1,5.173646497
4/19/2013,11,S1,175.827586
4/19/2013,12,N1,7.112716561
4/19/2013,12,S1,88.38825159
4/19/2013,13,N1,13.78243631
4/19/2013,13,S1,55.29347771
4/19/2013,14,N1,27.44892357
4/19/2013,14,S1,137.7555955
4/19/2013,15,N1,39.54344586
4/19/2013,15,S1,375.0108439
4/19/2013,16,N1,89.47396497
4/19/2013,16,S1,636.9410127
4/19/2013,17,N1,127.3997261
4/19/2013,17,S1,752.3393248
4/19/2013,18,N1,101.6857006
4/19/2013,18,S1,783.0849713
4/19/2013,19,N1,72.16192675
4/19/2013,19,S1,801.8928217
4/19/2013,20,N1,48.56882166
4/19/2013,20,S1,824.8174873
4/19/2013,21,N1,81.33159236
4/19/2013,21,S1,863.8716338
4/19/2013,22,N1,77.74870701
4/19/2013,22,S1,820.4022707
4/19/2013,23,N1,72.88013694
4/19/2013,23,S1,728.7027229
4/19/2013,24,N1,52.26780255
4/19/2013,24,S1,668.4389554
4/20/2013,24,N1,29.2948121
4/20/2013,24,S1,629.7123344
4/21/2013,1,N1,25.25603822
4/21/2013,1,S1,623.7575732
4/21/2013,2,N1,43.85918471
4/21/2013,2,S1,630.2441847
4/21/2013,3,N1,32.47305096
4/21/2013,3,S1,619.5285318
4/21/2013,4,N1,21.92720382
4/21/2013,4,S1,538.2696146
4/21/2013,5,N1,19.69881847
4/21/2013,5,S1,349.6412675
4/21/2013,6,N1,13.71546178
4/21/2013,6,S1,241.0994108
4/21/2013,7,N1,8.839719745
4/21/2013,7,S1,163.0500382
4/21/2013,8,N1,14.74143949
4/21/2013,8,S1,111.6276975
4/21/2013,9,N1,26.71452548
4/21/2013,9,S1,63.64629618
4/21/2013,10,N1,53.52342994
4/21/2013,10,S1,58.80091083
4/21/2013,11,N1,74.45788535
4/21/2013,11,S1,77.70442994
4/21/2013,12,N1,50.31770382
4/21/2013,12,S1,65.7291051
4/21/2013,13,N1,32.59498089
4/21/2013,13,S1,43.41478662
4/21/2013,14,N1,19.92066879
4/21/2013,14,S1,20.91547771
4/21/2013,15,N1,4.657194268
4/21/2013,15,S1,2.030305732
4/21/2013,16,N1,1.042493631
4/21/2013,16,S1,3.798436306
4/21/2013,17,N1,0.554312102
4/21/2013,17,S1,5.293474522
4/21/2013,18,N1,-0.610299363
4/21/2013,18,S1,34.20343949
4/21/2013,19,N1,1.705818471
4/21/2013,19,S1,78.76264968
4/21/2013,20,N1,33.19544904
4/21/2013,20,S1,72.64042675
4/21/2013,21,N1,86.6596879
4/21/2013,21,S1,70.47869427
4/21/2013,22,N1,130.4481497
4/21/2013,22,S1,48.61535032
4/21/2013,23,N1,182.4779108
4/21/2013,23,S1,65.0222293
4/21/2013,24,N1,201.6093248
4/21/2013,24,S1,60.0492707
4/22/2013,24,N1,291.9333057
4/22/2013,24,S1,541.4200223
4/23/2013,1,N1,263.5421815
4/23/2013,1,S1,574.0330287
4/23/2013,2,N1,265.6992548
4/23/2013,2,S1,419.512621
4/23/2013,3,N1,287.3278917
4/23/2013,3,S1,564.4391529
4/23/2013,4,N1,258.5224682
4/23/2013,4,S1,559.9949618
4/23/2013,5,N1,242.7986847
4/23/2013,5,S1,398.1642707
4/23/2013,6,N1,240.5878057
4/23/2013,6,S1,551.8157166
4/23/2013,7,N1,219.0708854
4/23/2013,7,S1,662.4827771
4/23/2013,8,N1,192.1373439
4/23/2013,8,S1,647.3727389
4/23/2013,9,N1,190.8537038
4/23/2013,9,S1,707.9346592
4/23/2013,10,N1,186.958707
4/23/2013,10,S1,674.6011051
4/23/2013,11,N1,152.820086
4/23/2013,11,S1,568.8216306
4/23/2013,12,N1,126.6517643
4/23/2013,12,S1,718.4905064
4/23/2013,13,N1,142.6599045
4/23/2013,13,S1,794.0683567
4/23/2013,14,N1,155.8820892
4/23/2013,14,S1,830.049465
4/23/2013,15,N1,182.2863248
4/23/2013,15,S1,810.0419713
4/23/2013,16,N1,240.0792325
4/23/2013,16,S1,815.1841465
4/23/2013,17,N1,292.1993599
4/23/2013,17,S1,742.0793503
4/23/2013,18,N1,310.324535
4/23/2013,18,S1,754.628379
4/23/2013,19,N1,294.1930987
4/23/2013,19,S1,694.982586
4/23/2013,20,N1,293.3031338
4/23/2013,20,S1,619.9699841
4/23/2013,21,N1,252.9012866
4/23/2013,21,S1,635.1378185
4/23/2013,22,N1,256.3786911
4/23/2013,22,S1,637.0278057
4/23/2013,23,N1,304.9798567
4/23/2013,23,S1,597.1822229
4/23/2013,24,N1,333.8672803
4/23/2013,24,S1,547.0190924
4/24/2013,24,N1,257.541707
4/24/2013,24,S1,545.3561943
4/25/2013,1,N1,242.7089618
4/25/2013,1,S1,534.3354459
4/25/2013,2,N1,279.4082452
4/25/2013,2,S1,552.6071178
4/25/2013,3,N1,232.6589777
4/25/2013,3,S1,571.2463885
4/25/2013,4,N1,205.6036975
4/25/2013,4,S1,568.8265032
4/25/2013,5,N1,186.9901306
4/25/2013,5,S1,580.1151752
4/25/2013,6,N1,164.3646879
4/25/2013,6,S1,545.5834586
4/25/2013,7,N1,131.9502038
4/25/2013,7,S1,510.6966911
4/25/2013,8,N1,97.9516465
4/25/2013,8,S1,583.4953312
4/25/2013,9,N1,91.49748089
4/25/2013,9,S1,735.5636656
4/25/2013,10,N1,70.14282484
4/25/2013,10,S1,738.3051879
4/25/2013,11,N1,45.38019108
4/25/2013,11,S1,654.3032516
4/25/2013,12,N1,49.10650318
4/25/2013,12,S1,689.7123089
4/25/2013,13,N1,80.78597134
4/25/2013,13,S1,701.5822739
4/25/2013,14,N1,84.33692357
4/25/2013,14,S1,771.9326019
4/25/2013,15,N1,109.5941975
4/25/2013,15,S1,765.5275478
4/25/2013,16,N1,160.2933121
4/25/2013,16,S1,816.2995955
4/25/2013,17,N1,233.3279108
4/25/2013,17,S1,761.2561306
4/25/2013,18,N1,219.0786911
4/25/2013,18,S1,674.9935796
4/25/2013,19,N1,232.437242
4/25/2013,19,S1,663.496551
4/25/2013,20,N1,186.6621911
4/25/2013,20,S1,666.0816497
4/25/2013,21,N1,216.7501529
4/25/2013,21,S1,753.7395382
4/25/2013,22,N1,233.3510478
4/25/2013,22,S1,746.9379682
4/25/2013,23,N1,180.6223662
4/25/2013,23,S1,658.9748503
4/25/2013,24,N1,190.7125414
4/25/2013,24,S1,618.0175223
4/26/2013,24,N1,246.2332962
4/26/2013,24,S1,550.779535
4/27/2013,1,N1,222.6612452
4/27/2013,1,S1,532.0819841
4/27/2013,2,N1,206.605672
4/27/2013,2,S1,590.383586
4/27/2013,3,N1,208.0038439
4/27/2013,3,S1,610.8250701
4/27/2013,4,N1,209.0434268
4/27/2013,4,S1,637.9386975
4/27/2013,5,N1,181.4200446
4/27/2013,5,S1,655.9548662
4/27/2013,6,N1,143.5123089
4/27/2013,6,S1,683.2529777
4/27/2013,7,N1,103.455914
4/27/2013,7,S1,630.6099586
4/27/2013,8,N1,43.37001911
4/27/2013,8,S1,580.9067898
4/27/2013,9,N1,47.82743312
4/27/2013,9,S1,600.2501433
4/27/2013,10,N1,26.38119108
4/27/2013,10,S1,591.8332166
4/27/2013,11,N1,28.88397452
4/27/2013,11,S1,568.3147452
4/27/2013,12,N1,34.31199682
4/27/2013,12,S1,568.6013057
4/27/2013,13,N1,33.86064013
4/27/2013,13,S1,570.9167197
4/27/2013,14,N1,26.54073885
4/27/2013,14,S1,655.9723471
4/27/2013,15,N1,34.32736943
4/27/2013,15,S1,686.7879968
4/27/2013,16,N1,75.99107006
4/27/2013,16,S1,582.9335669
4/27/2013,17,N1,130.9493917
4/27/2013,17,S1,621.1883981
4/27/2013,18,N1,146.2450382
4/27/2013,18,S1,598.9466274
4/27/2013,19,N1,148.7576943
4/27/2013,19,S1,579.3446656
4/27/2013,20,N1,204.6047771
4/27/2013,20,S1,576.9276815
4/27/2013,21,N1,229.7351433
4/27/2013,21,S1,574.8702452
4/27/2013,22,N1,211.9410032
4/27/2013,22,S1,553.8107675
4/27/2013,23,N1,218.7929045
4/27/2013,23,S1,493.6400541
4/27/2013,24,N1,212.5157484
4/27/2013,24,S1,460.7874968
4/28/2013,24,N1,275.0653599
4/28/2013,24,S1,185.1926879
4/29/2013,1,N1,242.7964363
4/29/2013,1,S1,129.3798408
4/29/2013,2,N1,185.7675764
4/29/2013,2,S1,148.5261369
4/29/2013,3,N1,141.4975191
4/29/2013,3,S1,170.5952771
4/29/2013,4,N1,107.7989809
4/29/2013,4,S1,199.0593758
4/29/2013,5,N1,127.0421815
4/29/2013,5,S1,174.683742
4/29/2013,6,N1,146.6793822
4/29/2013,6,S1,113.3831401
4/29/2013,7,N1,189.9904299
4/29/2013,7,S1,118.0787006
4/29/2013,8,N1,179.9127102
4/29/2013,8,S1,254.514449
4/29/2013,9,N1,117.4686847
4/29/2013,9,S1,382.4909427
4/29/2013,10,N1,130.2728758
4/29/2013,10,S1,450.0716242
4/29/2013,11,N1,136.7067134
4/29/2013,11,S1,425.0203089
4/29/2013,12,N1,119.3072898
4/29/2013,12,S1,363.4328312
4/29/2013,13,N1,101.3544045
4/29/2013,13,S1,320.2416975
4/29/2013,14,N1,62.28834713
4/29/2013,14,S1,245.7581338
4/29/2013,15,N1,32.57697134
4/29/2013,15,S1,151.0702643
4/29/2013,16,N1,8.882121019
4/29/2013,16,S1,73.86615287
4/29/2013,17,N1,8.640812102
4/29/2013,17,S1,42.06232484
4/29/2013,18,N1,12.4375828
4/29/2013,18,S1,28.07024522
4/29/2013,19,N1,29.9358121
4/29/2013,19,S1,52.50477707
4/29/2013,20,N1,74.7555
4/29/2013,20,S1,166.0990764
4/29/2013,21,N1,70.89952229
4/29/2013,21,S1,221.1698057
4/29/2013,22,N1,64.73059236
4/29/2013,22,S1,216.5435701
4/29/2013,23,N1,45.19075796
4/29/2013,23,S1,213.7884172
4/29/2013,24,N1,84.26048089
4/29/2013,24,S1,199.874379
4/30/2013,24,N1,77.00800955
4/30/2013,24,S1,735.4209108
5/1/2013,1,N1,77.33168471
5/1/2013,1,S1,702.2890159
5/1/2013,2,N1,80.56475796
5/1/2013,2,S1,692.8843471
5/1/2013,3,N1,62.19175159
5/1/2013,3,S1,693.3931592
5/1/2013,4,N1,49.89371975
5/1/2013,4,S1,625.6234522
5/1/2013,5,N1,75.58092994
5/1/2013,5,S1,489.7222771
5/1/2013,6,N1,76.49019745
5/1/2013,6,S1,331.7157357
5/1/2013,7,N1,130.9638758
5/1/2013,7,S1,254.5113471
5/1/2013,8,N1,178.7921242
5/1/2013,8,S1,129.6063344
5/1/2013,9,N1,148.3570924
5/1/2013,9,S1,30.07990764
5/1/2013,10,N1,163.332207
5/1/2013,10,S1,32.5616465
5/1/2013,11,N1,128.7811592
5/1/2013,11,S1,62.47843949
5/1/2013,12,N1,111.1890669
5/1/2013,12,S1,25.6006242
5/1/2013,13,N1,160.9374268
5/1/2013,13,S1,9.930531847
5/1/2013,14,N1,127.5219713
5/1/2013,14,S1,26.70337898
5/1/2013,15,N1,109.8150924
5/1/2013,15,S1,141.0098185
5/1/2013,16,N1,109.9055096
5/1/2013,16,S1,297.6014172
5/1/2013,17,N1,96.87878344
5/1/2013,17,S1,411.7177229
5/1/2013,18,N1,79.19750318
5/1/2013,18,S1,475.9532229
5/1/2013,19,N1,68.39798089
5/1/2013,19,S1,523.2832611
5/1/2013,20,N1,58.04053822
5/1/2013,20,S1,648.1601115
5/1/2013,21,N1,62.29390446
5/1/2013,21,S1,726.7702357
5/1/2013,22,N1,73.42964013
5/1/2013,22,S1,738.5445701
5/1/2013,23,N1,61.01987261
5/1/2013,23,S1,702.5867452
5/1/2013,24,N1,77.08809873
5/1/2013,24,S1,671.748965
5/2/2013,24,N1,54.39082484
5/2/2013,24,S1,671.5451146
5/3/2013,1,N1,53.81787261
5/3/2013,1,S1,657.991465
5/3/2013,2,N1,52.28267516
5/3/2013,2,S1,567.3838503
5/3/2013,3,N1,44.12478344
5/3/2013,3,S1,436.1865191
5/3/2013,4,N1,44.53667834
5/3/2013,4,S1,292.7581019
5/3/2013,5,N1,81.17813694
5/3/2013,5,S1,155.708449
5/3/2013,6,N1,56.89374204
5/3/2013,6,S1,70.9388758
5/3/2013,7,N1,28.20351911
5/3/2013,7,S1,41.76971019
5/3/2013,8,N1,18.44157643
5/3/2013,8,S1,52.62782803
5/3/2013,9,N1,10.63735032
5/3/2013,9,S1,64.26863376
5/3/2013,10,N1,11.9276879
5/3/2013,10,S1,121.7028344
5/3/2013,11,N1,20.73665605
5/3/2013,11,S1,161.1708439
5/3/2013,12,N1,17.96481847
5/3/2013,12,S1,109.4950159
5/3/2013,13,N1,3.621671975
5/3/2013,13,S1,78.68152548
5/3/2013,14,N1,-0.711095541
5/3/2013,14,S1,42.70432166
5/3/2013,15,N1,-1.508404459
5/3/2013,15,S1,19.0553121
5/3/2013,16,N1,-1.220697452
5/3/2013,16,S1,6.134888535
5/3/2013,17,N1,1.118089172
5/3/2013,17,S1,3.15266879
5/3/2013,18,N1,5.45405414
5/3/2013,18,S1,1.650996815
5/3/2013,19,N1,11.50235032
5/3/2013,19,S1,47.5903758
5/3/2013,20,N1,22.21034076
5/3/2013,20,S1,111.0429904
5/3/2013,21,N1,28.65578344
5/3/2013,21,S1,223.9055064
5/3/2013,22,N1,47.29985987
5/3/2013,22,S1,279.0970478
5/3/2013,23,N1,74.08705096
5/3/2013,23,S1,299.8150637
5/3/2013,24,N1,80.12939172
5/3/2013,24,S1,297.9253312
5/4/2013,24,N1,329.5738981
5/4/2013,24,S1,654.5425732
5/5/2013,1,N1,261.0934618
5/5/2013,1,S1,591.9761911
5/5/2013,2,N1,231.0583535
5/5/2013,2,S1,518.7500446
5/5/2013,3,N1,218.8011465
5/5/2013,3,S1,489.600707
5/5/2013,4,N1,251.9688217
5/5/2013,4,S1,504.8711847
5/5/2013,5,N1,301.2406783
5/5/2013,5,S1,445.2544873
5/5/2013,6,N1,323.5055191
5/5/2013,6,S1,415.0211083
5/5/2013,7,N1,321.8837102
5/5/2013,7,S1,341.7566943
5/5/2013,8,N1,338.2921178
5/5/2013,8,S1,215.8336815
5/5/2013,9,N1,313.5252994
5/5/2013,9,S1,123.3409618
5/5/2013,10,N1,332.298586
5/5/2013,10,S1,104.3042994
5/5/2013,11,N1,336.4458567
5/5/2013,11,S1,81.82198089
5/5/2013,12,N1,331.6898662
5/5/2013,12,S1,102.7749713
5/5/2013,13,N1,319.2450127
5/5/2013,13,S1,194.8925987
5/5/2013,14,N1,317.878258
5/5/2013,14,S1,239.8150478
5/5/2013,15,N1,283.5298344
5/5/2013,15,S1,299.3501051
5/5/2013,16,N1,280.369758
5/5/2013,16,S1,327.6451178
5/5/2013,17,N1,274.5530159
5/5/2013,17,S1,364.6558726
5/5/2013,18,N1,283.9916242
5/5/2013,18,S1,427.9726688
5/5/2013,19,N1,293.4643854
5/5/2013,19,S1,525.2172771
5/5/2013,20,N1,304.3950096
5/5/2013,20,S1,578.5592229
5/5/2013,21,N1,297.3141752
5/5/2013,21,S1,537.2901561
5/5/2013,22,N1,298.9665032
5/5/2013,22,S1,521.3150764
5/5/2013,23,N1,253.3438503
5/5/2013,23,S1,507.2012866
5/5/2013,24,N1,247.9869076
5/5/2013,24,S1,587.1615287
5/6/2013,24,N1,115.4520573
5/6/2013,24,S1,234.9894268
5/7/2013,1,N1,124.5123025
5/7/2013,1,S1,217.6073662
5/7/2013,2,N1,90.32504459
5/7/2013,2,S1,224.1658981
5/7/2013,3,N1,113.7302197
5/7/2013,3,S1,198.5493662
5/7/2013,4,N1,83.83459236
5/7/2013,4,S1,193.6167962
5/7/2013,5,N1,53.88472611
5/7/2013,5,S1,195.5952006
5/7/2013,6,N1,57.52815605
5/7/2013,6,S1,180.857449
5/7/2013,7,N1,15.90434395
5/7/2013,7,S1,149.510086
5/7/2013,8,N1,22.27637261
5/7/2013,8,S1,119.1055255
5/7/2013,9,N1,59.36801274
5/7/2013,9,S1,90.62893312
5/7/2013,10,N1,206.9938312
5/7/2013,10,S1,95.30121975
5/7/2013,11,N1,140.8704522
5/7/2013,11,S1,115.7799682
5/7/2013,12,N1,68.41021019
5/7/2013,12,S1,111.9219745
5/7/2013,13,N1,16.00580892
5/7/2013,13,S1,125.5955127
5/7/2013,14,N1,3.976780255
5/7/2013,14,S1,121.6173694
5/7/2013,15,N1,2.803550955
5/7/2013,15,S1,164.6368631
5/7/2013,16,N1,-0.407853503
5/7/2013,16,S1,151.4890541
5/7/2013,17,N1,-0.909573248
5/7/2013,17,S1,192.5780255
5/7/2013,18,N1,-0.303420382
5/7/2013,18,S1,113.7519459
5/7/2013,19,N1,5.585044586
5/7/2013,19,S1,93.13999682
5/7/2013,20,N1,57.98959873
5/7/2013,20,S1,69.12098408
5/7/2013,21,N1,83.67870064
5/7/2013,21,S1,64.95926115
5/7/2013,22,N1,84.02550318
5/7/2013,22,S1,41.76984076
5/7/2013,23,N1,98.90519745
5/7/2013,23,S1,17.42771656
5/7/2013,24,N1,148.6278344
5/7/2013,24,S1,40.46307325
5/8/2013,24,N1,139.4292643
5/8/2013,24,S1,329.9062006
5/9/2013,1,N1,167.4103344
5/9/2013,1,S1,352.6364076
5/9/2013,2,N1,158.0066465
5/9/2013,2,S1,299.5338567
5/9/2013,3,N1,135.1105541
5/9/2013,3,S1,307.3720573
5/9/2013,4,N1,106.251121
5/9/2013,4,S1,432.9316465
5/9/2013,5,N1,121.7169299
5/9/2013,5,S1,262.9381879
5/9/2013,6,N1,107.1250732
5/9/2013,6,S1,180.8142834
5/9/2013,7,N1,87.76624841
5/9/2013,7,S1,176.6642197
5/9/2013,8,N1,33.25152548
5/9/2013,8,S1,90.47056369
5/9/2013,9,N1,2.582490446
5/9/2013,9,S1,100.5032994
5/9/2013,10,N1,0.337468153
5/9/2013,10,S1,181.0835796
5/9/2013,11,N1,-1.182328025
5/9/2013,11,S1,163.2260223
5/9/2013,12,N1,-0.805436306
5/9/2013,12,S1,139.6844682
5/9/2013,13,N1,1.830872611
5/9/2013,13,S1,113.4595573
5/9/2013,14,N1,8.959856688
5/9/2013,14,S1,184.3021529
5/9/2013,15,N1,18.13762102
5/9/2013,15,S1,312.4692611
5/9/2013,16,N1,62.32214968
5/9/2013,16,S1,498.9595382
5/9/2013,17,N1,118.4810064
5/9/2013,17,S1,564.4791083
5/9/2013,18,N1,142.080035
5/9/2013,18,S1,544.0800955
5/9/2013,19,N1,162.9001497
5/9/2013,19,S1,509.9549427
5/9/2013,20,N1,149.1114936
5/9/2013,20,S1,413.9404586
5/9/2013,21,N1,185.9820287
5/9/2013,21,S1,414.6176847
5/9/2013,22,N1,215.6353535
5/9/2013,22,S1,533.6339076
5/9/2013,23,N1,230.1559554
5/9/2013,23,S1,565.3255446
5/9/2013,24,N1,305.7192452
5/9/2013,24,S1,651.1718631
5/10/2013,24,N1,301.6685446
5/10/2013,24,S1,412.6545446
5/11/2013,1,N1,280.9872643
5/11/2013,1,S1,410.9373121
5/11/2013,2,N1,273.3522707
5/11/2013,2,S1,399.1840382
5/11/2013,3,N1,273.1353981
5/11/2013,3,S1,402.3262707
5/11/2013,4,N1,251.7083376
5/11/2013,4,S1,449.7551783
5/11/2013,5,N1,205.3557643
5/11/2013,5,S1,359.9837357
5/11/2013,6,N1,211.8015669
5/11/2013,6,S1,226.0370541
5/11/2013,7,N1,211.7839936
5/11/2013,7,S1,185.9374363
5/11/2013,8,N1,227.7722611
5/11/2013,8,S1,84.18839809
5/11/2013,9,N1,178.1543185
5/11/2013,9,S1,47.13171019
5/11/2013,10,N1,131.7707134
5/11/2013,10,S1,24.59435032
5/11/2013,11,N1,117.5314522
5/11/2013,11,S1,22.54028025
5/11/2013,12,N1,112.7829268
5/11/2013,12,S1,19.56683758
5/11/2013,13,N1,124.6575478
5/11/2013,13,S1,10.23502548
5/11/2013,14,N1,155.7124395
5/11/2013,14,S1,37.68910828
5/11/2013,15,N1,202.0054586
5/11/2013,15,S1,113.912672
5/11/2013,16,N1,217.9245191
5/11/2013,16,S1,192.7377166
5/11/2013,17,N1,270.0992357
5/11/2013,17,S1,347.6334363
5/11/2013,18,N1,290.8322994
5/11/2013,18,S1,459.875293
5/11/2013,19,N1,285.0925223
5/11/2013,19,S1,462.0409936
5/11/2013,20,N1,247.4421783
5/11/2013,20,S1,577.9405223
5/11/2013,21,N1,174.6699682
5/11/2013,21,S1,595.4576115
5/11/2013,22,N1,145.5067803
5/11/2013,22,S1,538.0041624
5/11/2013,23,N1,151.9387261
5/11/2013,23,S1,449.3993726
5/11/2013,24,N1,132.9241497
5/11/2013,24,S1,461.635707
5/12/2013,24,N1,240.6301815
5/12/2013,24,S1,813.0764713
5/13/2013,1,N1,274.3725191
5/13/2013,1,S1,695.5276146
5/13/2013,2,N1,215.3924554
5/13/2013,2,S1,633.0055987
5/13/2013,3,N1,170.0977994
5/13/2013,3,S1,644.6698535
5/13/2013,4,N1,136.3376019
5/13/2013,4,S1,626.9558089
5/13/2013,5,N1,118.5406752
5/13/2013,5,S1,622.0000382
5/13/2013,6,N1,99.91453822
5/13/2013,6,S1,661.2833344
5/13/2013,7,N1,80.95094586
5/13/2013,7,S1,684.2976338
5/13/2013,8,N1,41.73839172
5/13/2013,8,S1,658.075379
5/13/2013,9,N1,19.53817197
5/13/2013,9,S1,646.2277707
5/13/2013,10,N1,4.193700637
5/13/2013,10,S1,740.9282325
5/13/2013,11,N1,3.409184713
5/13/2013,11,S1,686.2585414
5/13/2013,12,N1,7.432226115
5/13/2013,12,S1,651.3788312
5/13/2013,13,N1,15.41807006
5/13/2013,13,S1,628.0601592
5/13/2013,14,N1,14.87253503
5/13/2013,14,S1,640.3983503
5/13/2013,15,N1,28.19861146
5/13/2013,15,S1,763.100258
5/13/2013,16,N1,76.53165287
5/13/2013,16,S1,868.3359745
5/13/2013,17,N1,146.3692166
5/13/2013,17,S1,893.2574777
5/13/2013,18,N1,188.9832739
5/13/2013,18,S1,895.6578758
5/13/2013,19,N1,213.5873121
5/13/2013,19,S1,888.5550955
5/13/2013,20,N1,210.1228662
5/13/2013,20,S1,874.2667643
5/13/2013,21,N1,240.5039713
5/13/2013,21,S1,872.2027739
5/13/2013,22,N1,230.9966624
5/13/2013,22,S1,867.3192102
5/13/2013,23,N1,242.9158248
5/13/2013,23,S1,850.6579586
5/13/2013,24,N1,235.5774013
5/13/2013,24,S1,800.0521115
5/14/2013,24,N1,160.6509013
5/14/2013,24,S1,361.0379713
5/15/2013,1,N1,169.4698694
5/15/2013,1,S1,416.8587325
5/15/2013,2,N1,204.2818025
5/15/2013,2,S1,342.1822229
5/15/2013,3,N1,206.690707
5/15/2013,3,S1,298.3683599
5/15/2013,4,N1,190.2796115
5/15/2013,4,S1,301.0427962
5/15/2013,5,N1,176.9323949
5/15/2013,5,S1,296.1838185
5/15/2013,6,N1,186.1396083
5/15/2013,6,S1,310.4025637
5/15/2013,7,N1,136.239035
5/15/2013,7,S1,370.8297038
5/15/2013,8,N1,142.9549045
5/15/2013,8,S1,424.8318949
5/15/2013,9,N1,125.490465
5/15/2013,9,S1,504.4952898
5/15/2013,10,N1,160.4149682
5/15/2013,10,S1,607.6976433
5/15/2013,11,N1,123.4054013
5/15/2013,11,S1,680.8433822
5/15/2013,12,N1,95.92322293
5/15/2013,12,S1,745.6417643
5/15/2013,13,N1,107.3990223
5/15/2013,13,S1,799.0820255
5/15/2013,14,N1,171.6033854
5/15/2013,14,S1,764.4651975
5/15/2013,15,N1,221.0781943
5/15/2013,15,S1,790.2172771
5/15/2013,16,N1,279.0426146
5/15/2013,16,S1,743.2898981
5/15/2013,17,N1,295.497914
5/15/2013,17,S1,664.9000796
5/15/2013,18,N1,277.4701879
5/15/2013,18,S1,563.2102611
5/15/2013,19,N1,250.8485955
5/15/2013,19,S1,517.0717834
5/15/2013,20,N1,258.8794586
5/15/2013,20,S1,503.0236369
5/15/2013,21,N1,279.6963439
5/15/2013,21,S1,529.3792643
5/15/2013,22,N1,313.8970605
5/15/2013,22,S1,594.7401847
5/15/2013,23,N1,319.4092866
5/15/2013,23,S1,686.7135127
5/15/2013,24,N1,318.1448121
5/15/2013,24,S1,755.106465
5/16/2013,24,N1,291.582121
5/16/2013,24,S1,649.7519522
5/17/2013,1,N1,239.8837611
5/17/2013,1,S1,627.7739172
5/17/2013,2,N1,246.5316815
5/17/2013,2,S1,665.6104841
5/17/2013,3,N1,240.8592006
5/17/2013,3,S1,705.6811019
5/17/2013,4,N1,208.0861561
5/17/2013,4,S1,701.5995796
5/17/2013,5,N1,151.6528089
5/17/2013,5,S1,705.6121847
5/17/2013,6,N1,114.0932707
5/17/2013,6,S1,663.8342675
5/17/2013,7,N1,86.52451274
5/17/2013,7,S1,591.338551
5/17/2013,8,N1,58.35809554
5/17/2013,8,S1,576.5977866
5/17/2013,9,N1,41.72488535
5/17/2013,9,S1,525.8330764
5/17/2013,10,N1,23.00723567
5/17/2013,10,S1,616.7099236
5/17/2013,11,N1,23.43706369
5/17/2013,11,S1,773.6905892
5/17/2013,12,N1,34.81966879
5/17/2013,12,S1,784.9723758
5/17/2013,13,N1,34.75726433
5/17/2013,13,S1,765.6901083
5/17/2013,14,N1,37.53150637
5/17/2013,14,S1,775.8438185
5/17/2013,15,N1,50.67221019
5/17/2013,15,S1,715.1152038
5/17/2013,16,N1,70.91407006
5/17/2013,16,S1,754.8128758
5/17/2013,17,N1,92.2758758
5/17/2013,17,S1,710.498535
5/17/2013,18,N1,136.4459268
5/17/2013,18,S1,668.0687611
5/17/2013,19,N1,178.5709076
