MYDATE,HOUR,NODE_ID,MW
1/2/2012,5,Z1,-0.816493631
1/2/2012,6,N1,3.084407643
1/2/2012,6,S1,-5.019124204
1/2/2012,6,Z1,-0.825254777
1/2/2012,7,N1,3.081595541
1/2/2012,7,S1,-3.859092357
1/2/2012,7,Z1,-0.818859873
1/2/2012,8,N1,6.184780255
1/2/2012,8,S1,86.79931529
1/2/2012,8,Z1,5.00666242
1/2/2012,9,N1,18.68206051
1/2/2012,9,S1,291.6868854
1/2/2012,9,Z1,42.77787261
1/2/2012,10,N1,32.30290446
1/2/2012,10,S1,443.3491306
1/2/2012,10,Z1,91.19075478
1/2/2012,11,N1,42.01450955
1/2/2012,11,S1,499.1447548
1/2/2012,11,Z1,142.7191401
1/2/2012,12,N1,55.43648089
1/2/2012,12,S1,568.2350764
1/2/2012,12,Z1,141.495879
1/2/2012,13,N1,49.25797452
1/2/2012,13,S1,538.2012707
1/2/2012,13,Z1,201.1039395
1/2/2012,14,N1,40.6763121
1/2/2012,14,S1,459.7566497
1/2/2012,14,Z1,210.2880541
1/2/2012,15,N1,38.70681529
1/2/2012,15,S1,448.609949
1/2/2012,15,Z1,144.1819522
1/2/2012,16,N1,20.76821656
1/2/2012,16,S1,211.1555414
1/2/2012,16,Z1,31.5890828
1/2/2012,17,N1,8.448707006
1/2/2012,17,S1,29.60806369
1/2/2012,17,Z1,4.445363057
1/2/2012,18,N1,3.04061465
1/2/2012,18,S1,-4.036111465
1/2/2012,18,Z1,-0.716394904
1/2/2012,19,N1,3.050461783
1/2/2012,19,S1,-3.756280255
1/2/2012,19,Z1,-0.653328025
1/2/2012,20,N1,3.053152866
1/2/2012,20,S1,-3.770372611
1/2/2012,20,Z1,-0.660292994
1/2/2012,21,N1,3.059538217
1/2/2012,21,S1,-3.749308917
1/2/2012,21,Z1,-0.662624204
1/2/2012,22,N1,3.061726115
1/2/2012,22,S1,-3.80339172
1/2/2012,22,Z1,-0.66189172
1/2/2012,23,N1,3.060420382
1/2/2012,23,S1,-3.804598726
1/2/2012,23,Z1,-0.672184713
1/3/2012,1,N1,3.060984076
1/3/2012,1,S1,-3.760786624
1/3/2012,1,Z1,-0.675159236
1/3/2012,2,N1,3.059656051
1/3/2012,2,S1,-3.849659236
1/3/2012,2,Z1,-0.675159236
1/3/2012,3,N1,3.057573248
1/3/2012,3,S1,-3.883834395
1/3/2012,3,Z1,-0.675165605
1/3/2012,4,N1,3.058535032
1/3/2012,4,S1,-4.131315287
1/3/2012,4,Z1,-0.792063694
1/3/2012,5,N1,3.061257962
1/3/2012,5,S1,-4.676869427
1/3/2012,5,Z1,-0.820057325
1/3/2012,6,N1,3.059464968
1/3/2012,6,S1,-4.856098726
1/3/2012,6,Z1,-0.809828025
1/3/2012,7,N1,3.056630573
1/3/2012,7,S1,-4.165433121
1/3/2012,7,Z1,-0.813949045
1/3/2012,8,N1,5.433719745
1/3/2012,8,S1,76.27513057
1/3/2012,8,Z1,5.333245223
1/3/2012,9,N1,27.75359873
1/3/2012,9,S1,232.6800828
1/3/2012,9,Z1,40.01735987
1/3/2012,10,N1,57.22398408
1/3/2012,10,S1,364.3147102
1/3/2012,10,Z1,125.7069045
1/3/2012,11,N1,70.8891465
1/3/2012,11,S1,493.5817038
1/3/2012,11,Z1,140.4870764
1/3/2012,12,N1,65.13972611
1/3/2012,12,S1,489.9638057
1/3/2012,12,Z1,103.4901274
1/3/2012,13,N1,51.24868153
1/3/2012,13,S1,472.474586
1/3/2012,13,Z1,120.1385637
1/3/2012,14,N1,45.29857643
1/3/2012,14,S1,405.8104427
1/3/2012,14,Z1,113.3886083
1/3/2012,15,N1,25.87128025
1/3/2012,15,S1,253.8504299
1/3/2012,15,Z1,82.37659873
1/3/2012,16,N1,15.99907962
1/3/2012,16,S1,139.4688854
1/3/2012,16,Z1,52.36889809
1/3/2012,17,N1,5.04794586
1/3/2012,17,S1,15.44645541
1/3/2012,17,Z1,8.449047771
1/3/2012,18,N1,3.128270701
1/3/2012,18,S1,-4.066363057
1/3/2012,18,Z1,-0.708802548
1/3/2012,19,N1,3.139242038
1/3/2012,19,S1,-3.780318471
1/3/2012,19,Z1,-0.658216561
1/3/2012,20,N1,3.146764331
1/3/2012,20,S1,-3.770773885
1/3/2012,20,Z1,-0.651700637
1/3/2012,21,N1,3.152783439
1/3/2012,21,S1,-3.703684713
1/3/2012,21,Z1,-0.658882166
1/3/2012,22,N1,3.153652866
1/3/2012,22,S1,-3.743289809
1/3/2012,22,Z1,-0.657149682
1/3/2012,23,N1,3.154955414
1/3/2012,23,S1,-3.735742038
1/3/2012,23,Z1,-0.668789809
1/4/2012,1,N1,3.150856688
1/4/2012,1,S1,-3.723786624
1/4/2012,1,Z1,-0.668789809
1/4/2012,2,N1,3.152171975
1/4/2012,2,S1,-3.683949045
1/4/2012,2,Z1,-0.668789809
1/4/2012,3,N1,3.150378981
1/4/2012,3,S1,-3.802949045
1/4/2012,3,Z1,-0.668789809
1/4/2012,4,N1,3.147480892
1/4/2012,4,S1,-4.005433121
1/4/2012,4,Z1,-0.77822293
1/4/2012,5,N1,3.147630573
1/4/2012,5,S1,-4.466697452
1/4/2012,5,Z1,-0.754990446
1/4/2012,6,N1,3.152257962
1/4/2012,6,S1,-4.511197452
1/4/2012,6,Z1,-0.740780255
1/4/2012,7,N1,3.150716561
1/4/2012,7,S1,-4.759627389
1/4/2012,7,Z1,-0.732484076
1/4/2012,8,N1,3.787710191
1/4/2012,8,S1,14.94047452
1/4/2012,8,Z1,2.576665605
1/4/2012,9,N1,10.00871338
1/4/2012,9,S1,88.09687261
1/4/2012,9,Z1,18.12598408
1/4/2012,10,N1,20.53601911
1/4/2012,10,S1,120.759242
1/4/2012,10,Z1,42.0584172
1/4/2012,11,N1,26.24735032
1/4/2012,11,S1,168.0176369
1/4/2012,11,Z1,90.1691465
1/4/2012,12,N1,32.06805414
1/4/2012,12,S1,262.5176433
1/4/2012,12,Z1,133.5573408
1/4/2012,13,N1,39.10844586
1/4/2012,13,S1,281.776172
1/4/2012,13,Z1,135.020172
1/4/2012,14,N1,29.36163694
1/4/2012,14,S1,257.926051
1/4/2012,14,Z1,80.23061146
1/4/2012,15,N1,21.71976115
1/4/2012,15,S1,177.2957962
1/4/2012,15,Z1,153.7468981
1/4/2012,16,N1,13.71267197
1/4/2012,16,S1,71.38495223
1/4/2012,16,Z1,68.02247771
1/4/2012,17,N1,5.573802548
1/4/2012,17,S1,10.22540446
1/4/2012,17,Z1,3.92238535
1/4/2012,18,N1,3.045872611
1/4/2012,18,S1,-4.350640127
1/4/2012,18,Z1,-0.722942675
1/4/2012,19,N1,3.06143949
1/4/2012,19,S1,-3.983929936
1/4/2012,19,Z1,-0.657538217
1/4/2012,20,N1,3.065796178
1/4/2012,20,S1,-3.852111465
1/4/2012,20,Z1,-0.669296178
1/4/2012,21,N1,3.065949045
1/4/2012,21,S1,-3.82833121
1/4/2012,21,Z1,-0.657124204
1/4/2012,22,N1,3.063436306
1/4/2012,22,S1,-3.838866242
1/4/2012,22,Z1,-0.674856688
1/4/2012,23,N1,3.061525478
1/4/2012,23,S1,-4.020171975
1/4/2012,23,Z1,-0.664958599
1/5/2012,1,N1,3.054449045
1/5/2012,1,S1,-3.892315287
1/5/2012,1,Z1,-0.683458599
1/5/2012,2,N1,3.055617834
1/5/2012,2,S1,-3.925267516
1/5/2012,2,Z1,-0.654933121
1/5/2012,3,N1,3.05266242
1/5/2012,3,S1,-4.057124204
1/5/2012,3,Z1,-0.685968153
1/5/2012,4,N1,3.050436306
1/5/2012,4,S1,-4.200267516
1/5/2012,4,Z1,-0.789872611
1/5/2012,5,N1,3.051369427
1/5/2012,5,S1,-4.396111465
1/5/2012,5,Z1,-0.762773885
1/5/2012,6,N1,3.052143312
1/5/2012,6,S1,-4.313414013
1/5/2012,6,Z1,-0.738853503
1/5/2012,7,N1,3.053296178
1/5/2012,7,S1,-4.402856688
1/5/2012,7,Z1,-0.75039172
1/5/2012,8,N1,3.177732484
1/5/2012,8,S1,8.161302548
1/5/2012,8,Z1,-0.144716561
1/5/2012,9,N1,5.693796178
1/5/2012,9,S1,54.76546815
1/5/2012,9,Z1,13.79150955
1/5/2012,11,N1,23.18442994
1/5/2012,11,S1,83.65220382
1/5/2012,11,Z1,102.6136943
1/5/2012,12,N1,50.59861465
1/5/2012,12,S1,138.6886401
1/5/2012,12,Z1,72.32833121
1/5/2012,13,N1,29.05650318
1/5/2012,13,S1,119.0043567
1/5/2012,13,Z1,106.7426879
1/5/2012,14,N1,25.77822611
1/5/2012,14,S1,102.4547166
1/5/2012,14,Z1,46.95413376
1/5/2012,15,N1,14.28630255
1/5/2012,15,S1,70.29966242
1/5/2012,15,Z1,35.01908917
1/5/2012,16,N1,8.286894904
1/5/2012,16,S1,22.49764013
1/5/2012,16,Z1,26.62425159
1/5/2012,17,N1,5.990929936
1/5/2012,17,S1,-0.750977707
1/5/2012,17,Z1,13.78588217
1/5/2012,18,N1,3.281875796
1/5/2012,18,S1,-4.037522293
1/5/2012,18,Z1,0.316124204
1/5/2012,19,N1,3.303984076
1/5/2012,19,S1,-4.056283439
1/5/2012,19,Z1,0.326270701
1/5/2012,20,N1,3.281589172
1/5/2012,20,S1,-4.057044586
1/5/2012,20,Z1,0.320952229
1/5/2012,21,N1,3.280579618
1/5/2012,21,S1,-4.21227707
1/5/2012,21,Z1,0.341101911
1/5/2012,22,N1,3.225579618
1/5/2012,22,S1,-3.95506051
1/5/2012,22,Z1,0.321748408
1/5/2012,23,N1,3.236414013
1/5/2012,23,S1,-4.005649682
1/5/2012,23,Z1,-0.669305732
1/6/2012,1,N1,3.233407643
1/6/2012,1,S1,-4.302573248
1/6/2012,1,Z1,-0.675159236
1/6/2012,2,N1,3.231582803
1/6/2012,2,S1,-4.132512739
1/6/2012,2,Z1,-0.684783439
1/6/2012,3,N1,3.233659236
1/6/2012,3,S1,-3.965340764
1/6/2012,3,Z1,-0.687745223
1/6/2012,4,N1,3.236280255
1/6/2012,4,S1,-4.127089172
1/6/2012,4,Z1,-0.81033758
1/6/2012,5,N1,3.231617834
1/6/2012,5,S1,-4.688280255
1/6/2012,5,Z1,-0.810780255
1/6/2012,6,N1,3.233853503
1/6/2012,6,S1,-4.530726115
1/6/2012,6,Z1,-0.79222293
1/6/2012,7,N1,3.222219745
1/6/2012,7,S1,-3.480869427
1/6/2012,7,Z1,-0.797308917
1/6/2012,8,N1,4.654579618
1/6/2012,8,S1,89.49266242
1/6/2012,8,Z1,0.24439172
1/6/2012,9,N1,5.642375796
1/6/2012,9,S1,304.4904236
1/6/2012,9,Z1,7.917493631
1/6/2012,10,N1,39.14970382
1/6/2012,10,S1,406.3002834
1/6/2012,10,Z1,38.59871656
1/6/2012,11,N1,63.74713057
1/6/2012,11,S1,389.1526975
1/6/2012,11,Z1,64.95268471
1/6/2012,12,N1,53.28864331
1/6/2012,12,S1,370.1683917
1/6/2012,12,Z1,177.649086
1/6/2012,13,N1,29.31303503
1/6/2012,13,S1,459.2986783
1/6/2012,13,Z1,54.23242994
1/6/2012,14,N1,20.34165924
1/6/2012,14,S1,375.3686783
1/6/2012,14,Z1,143.9125955
1/6/2012,15,N1,43.03422293
1/6/2012,15,S1,184.5846943
1/6/2012,15,Z1,63.41028344
1/6/2012,16,N1,17.18889809
1/6/2012,16,S1,100.4621465
1/6/2012,16,Z1,9.067203822
1/6/2012,17,N1,6.094207006
1/6/2012,17,S1,1.990343949
1/6/2012,17,Z1,1.301585987
1/6/2012,18,N1,3.205821656
1/6/2012,18,S1,-4.201025478
1/6/2012,18,Z1,-0.437347134
1/6/2012,19,N1,3.22544586
1/6/2012,19,S1,-4.05688535
1/6/2012,19,Z1,-0.37683121
1/6/2012,20,N1,3.221041401
1/6/2012,20,S1,-3.896573248
1/6/2012,20,Z1,-0.379216561
1/6/2012,21,N1,3.21816879
1/6/2012,21,S1,-3.818143312
1/6/2012,21,Z1,-0.386490446
1/6/2012,22,N1,3.22511465
1/6/2012,22,S1,-4.023996815
1/6/2012,22,Z1,-0.363544586
1/6/2012,23,N1,3.225840764
1/6/2012,23,S1,-3.897299363
1/6/2012,23,Z1,-0.356687898
1/7/2012,1,N1,3.193404459
1/7/2012,1,S1,-3.973926752
1/7/2012,1,Z1,-0.356687898
1/7/2012,2,N1,3.199044586
1/7/2012,2,S1,-3.927229299
1/7/2012,2,Z1,-0.356687898
1/7/2012,3,N1,3.195528662
1/7/2012,3,S1,-3.868582803
1/7/2012,3,Z1,-0.358229299
1/7/2012,4,N1,3.193210191
1/7/2012,4,S1,-4.350621019
1/7/2012,4,Z1,-0.51906051
1/7/2012,5,N1,3.196121019
1/7/2012,5,S1,-4.871745223
1/7/2012,5,Z1,-0.513821656
1/7/2012,6,N1,3.197197452
1/7/2012,6,S1,-4.985487261
1/7/2012,6,Z1,-0.514464968
1/7/2012,7,N1,3.19022293
1/7/2012,7,S1,-5.234388535
1/7/2012,7,Z1,-0.510694268
1/7/2012,8,N1,5.848098726
1/7/2012,8,S1,12.22074841
1/7/2012,8,Z1,4.428859873
1/7/2012,9,N1,31.72034076
1/7/2012,9,S1,122.7872357
1/7/2012,9,Z1,46.35936306
1/7/2012,10,N1,57.10971975
1/7/2012,10,S1,226.757965
1/7/2012,10,Z1,113.930293
1/7/2012,11,N1,73.06105414
1/7/2012,11,S1,373.7590446
1/7/2012,11,Z1,170.5844618
1/7/2012,12,N1,75.66030892
1/7/2012,12,S1,481.0113089
1/7/2012,12,Z1,185.4766656
1/7/2012,13,N1,72.47923248
1/7/2012,13,S1,495.2591688
1/7/2012,13,Z1,168.0579936
1/7/2012,14,N1,61.14078025
1/7/2012,14,S1,361.6670159
1/7/2012,14,Z1,134.6694522
1/7/2012,15,N1,46.87484076
1/7/2012,15,S1,254.8894968
1/7/2012,15,Z1,107.3353631
1/7/2012,16,N1,28.18570382
1/7/2012,16,S1,140.1168854
1/7/2012,16,Z1,67.4238121
1/7/2012,17,N1,9.569378981
1/7/2012,17,S1,18.3405414
1/7/2012,17,Z1,23.32452866
1/7/2012,18,N1,3.14110828
1/7/2012,18,S1,-3.737066879
1/7/2012,18,Z1,-0.223541401
1/7/2012,19,N1,3.145006369
1/7/2012,19,S1,-3.610178344
1/7/2012,19,Z1,-0.160605096
1/7/2012,20,N1,3.140687898
1/7/2012,20,S1,-3.397958599
1/7/2012,20,Z1,-0.160175159
1/7/2012,21,N1,3.145305732
1/7/2012,21,S1,-3.603092357
1/7/2012,21,Z1,-0.16083758
1/7/2012,22,N1,3.144812102
1/7/2012,22,S1,-3.411044586
1/7/2012,22,Z1,-0.162942675
1/7/2012,23,N1,3.127786624
1/7/2012,23,S1,-3.456098726
1/7/2012,23,Z1,-0.17744586
1/7/2012,24,N1,3.13066242
1/7/2012,24,S1,-3.417254777
1/7/2012,24,Z1,-0.179799363
1/9/2012,1,N1,3.364143312
1/9/2012,1,S1,-5.380235669
1/9/2012,1,Z1,-0.66738535
1/9/2012,2,N1,3.366859873
1/9/2012,2,S1,-5.455872611
1/9/2012,2,Z1,-0.664694268
1/9/2012,3,N1,3.365506369
1/9/2012,3,S1,-5.669955414
1/9/2012,3,Z1,-0.66456051
1/9/2012,4,N1,3.370388535
1/9/2012,4,S1,-6.08055414
1/9/2012,4,Z1,-0.801802548
1/9/2012,5,N1,3.367582803
1/9/2012,5,S1,-6.486187898
1/9/2012,5,Z1,-0.806235669
1/9/2012,6,N1,3.365742038
1/9/2012,6,S1,-6.446990446
1/9/2012,6,Z1,-0.793573248
1/9/2012,7,N1,3.340840764
1/9/2012,7,S1,-5.276257962
1/9/2012,7,Z1,-0.800299363
1/9/2012,8,N1,6.38427707
1/9/2012,8,S1,114.7006879
1/9/2012,8,Z1,2.493401274
1/9/2012,9,N1,18.60686624
1/9/2012,9,S1,383.1542357
1/9/2012,9,Z1,27.51831529
1/9/2012,10,N1,31.08743312
1/9/2012,10,S1,703.3240255
1/9/2012,10,Z1,40.02539172
1/9/2012,11,N1,47.38656051
1/9/2012,11,S1,801.5251879
1/9/2012,11,Z1,46.22860828
1/9/2012,12,N1,61.93694904
1/9/2012,12,S1,814.3364904
1/9/2012,12,Z1,77.27402866
1/9/2012,13,N1,44.03359873
1/9/2012,13,S1,762.9059968
1/9/2012,13,Z1,66.33196497
1/9/2012,14,N1,36.56627389
1/9/2012,14,S1,698.4252994
1/9/2012,14,Z1,50.52644586
1/9/2012,15,N1,31.73539809
1/9/2012,15,S1,508.647535
1/9/2012,15,Z1,27.99941401
1/9/2012,16,N1,20.65702229
1/9/2012,16,S1,275.2255987
1/9/2012,16,Z1,17.03898408
1/9/2012,17,N1,6.957770701
1/9/2012,17,S1,39.87715924
1/9/2012,17,Z1,6.165359873
1/9/2012,18,N1,3.65143949
1/9/2012,18,S1,-5.607519108
1/9/2012,18,Z1,-0.808328025
1/9/2012,19,N1,3.664127389
1/9/2012,19,S1,-5.379143312
1/9/2012,19,Z1,-0.726232484
1/9/2012,20,N1,3.673856688
1/9/2012,20,S1,-5.237143312
1/9/2012,20,Z1,-0.730980892
1/9/2012,21,N1,3.675515924
1/9/2012,21,S1,-5.281057325
1/9/2012,21,Z1,-0.724184713
1/9/2012,22,N1,3.670085987
1/9/2012,22,S1,-5.312853503
1/9/2012,22,Z1,-0.732859873
1/9/2012,23,N1,3.675101911
1/9/2012,23,S1,-5.345633758
1/9/2012,23,Z1,-0.734764331
1/9/2012,24,N1,3.632636943
1/9/2012,24,S1,-5.40444586
1/9/2012,24,Z1,-0.7105
1/10/2012,1,N1,3.540366242
1/10/2012,1,S1,-5.563656051
1/10/2012,1,Z1,-0.772710191
1/10/2012,2,N1,3.545786624
1/10/2012,2,S1,-5.642433121
1/10/2012,2,Z1,-0.74894586
1/10/2012,3,N1,3.542987261
1/10/2012,3,S1,-5.879449045
1/10/2012,3,Z1,-0.771952229
1/10/2012,4,N1,3.539458599
1/10/2012,4,S1,-6.499993631
1/10/2012,4,Z1,-0.872359873
1/10/2012,5,N1,3.538261146
1/10/2012,5,S1,-6.712863057
1/10/2012,5,Z1,-0.85583758
1/10/2012,6,N1,3.540990446
1/10/2012,6,S1,-6.58793949
1/10/2012,6,Z1,-0.843726115
1/10/2012,7,N1,3.533882166
1/10/2012,7,S1,-6.280159236
1/10/2012,7,Z1,-0.816210191
1/10/2012,8,N1,4.754378981
1/10/2012,8,S1,47.41055096
1/10/2012,8,Z1,1.962375796
1/10/2012,9,N1,18.72183758
1/10/2012,9,S1,272.3555064
1/10/2012,9,Z1,18.75303185
1/10/2012,10,N1,35.40325796
1/10/2012,10,S1,520.3038408
1/10/2012,10,Z1,38.30282166
1/10/2012,11,N1,48.12060191
1/10/2012,11,S1,615.0933344
1/10/2012,11,Z1,78.91510191
1/10/2012,12,N1,68.55735669
1/10/2012,12,S1,696.4007898
1/10/2012,12,Z1,66.43833439
1/10/2012,13,N1,66.01223248
1/10/2012,13,S1,669.1003471
1/10/2012,13,Z1,61.0449172
1/10/2012,14,N1,52.438
1/10/2012,14,S1,461.1414172
1/10/2012,14,Z1,55.00116561
1/10/2012,15,N1,44.93464968
1/10/2012,15,S1,331.0754363
1/10/2012,15,Z1,40.71590764
1/10/2012,16,N1,43.16556688
1/10/2012,16,S1,198.5180796
1/10/2012,16,Z1,16.99347452
1/10/2012,17,N1,8.381159236
1/10/2012,17,S1,14.88726752
1/10/2012,17,Z1,2.315124204
1/10/2012,18,N1,3.452257962
1/10/2012,18,S1,-5.60733758
1/10/2012,18,Z1,-0.824735669
1/10/2012,19,N1,3.468684713
1/10/2012,19,S1,-5.299235669
1/10/2012,19,Z1,-0.785044586
1/10/2012,20,N1,3.46555414
1/10/2012,20,S1,-5.247085987
1/10/2012,20,Z1,-0.774882166
1/10/2012,21,N1,3.463417197
1/10/2012,21,S1,-5.24539172
1/10/2012,21,Z1,-0.760378981
1/10/2012,22,N1,3.474394904
1/10/2012,22,S1,-5.22033121
1/10/2012,22,Z1,-0.745863057
1/10/2012,23,N1,3.485519108
1/10/2012,23,S1,-5.214063694
1/10/2012,23,Z1,-0.745315287
1/10/2012,24,N1,3.482363057
1/10/2012,24,S1,-5.245442675
1/10/2012,24,Z1,-0.747245223
1/11/2012,1,N1,3.477691083
1/11/2012,1,S1,-5.264697452
1/11/2012,1,Z1,-0.776764331
1/11/2012,2,N1,3.477248408
1/11/2012,2,S1,-5.240038217
1/11/2012,2,Z1,-0.783808917
1/11/2012,3,N1,3.480442675
1/11/2012,3,S1,-5.573356688
1/11/2012,3,Z1,-0.790703822
1/11/2012,4,N1,3.473493631
1/11/2012,4,S1,-6.158742038
1/11/2012,4,Z1,-0.874417197
1/11/2012,5,N1,3.47443949
1/11/2012,5,S1,-6.433461783
1/11/2012,5,Z1,-0.86516242
1/11/2012,6,N1,3.475929936
1/11/2012,6,S1,-6.604442675
1/11/2012,6,Z1,-0.870366242
1/11/2012,7,N1,3.471152866
1/11/2012,7,S1,-5.053455414
1/11/2012,7,Z1,-0.878691083
1/11/2012,8,N1,8.045589172
1/11/2012,8,S1,146.4360159
1/11/2012,8,Z1,7.278796178
1/11/2012,9,N1,36.43039172
1/11/2012,9,S1,570.4359013
1/11/2012,9,Z1,72.15212739
1/11/2012,10,N1,65.9425
1/11/2012,10,S1,874.1140764
1/11/2012,10,Z1,118.7367484
1/11/2012,11,N1,81.67914013
1/11/2012,11,S1,990.4119554
1/11/2012,11,Z1,103.6230414
1/11/2012,12,N1,85.90148408
1/11/2012,12,S1,976.1426369
1/11/2012,12,Z1,179.4821306
1/11/2012,13,N1,91.83494586
1/11/2012,13,S1,967.331414
1/11/2012,13,Z1,209.9340159
1/11/2012,14,N1,91.34873885
1/11/2012,14,S1,905.3570955
1/11/2012,14,Z1,209.3746465
1/11/2012,15,N1,69.14448726
1/11/2012,15,S1,755.4590287
1/11/2012,15,Z1,133.0685637
1/11/2012,16,N1,41.59571019
1/11/2012,16,S1,408.8784013
1/11/2012,16,Z1,79.5053758
1/11/2012,17,N1,11.96074204
1/11/2012,17,S1,53.50181529
1/11/2012,17,Z1,20.77694904
1/11/2012,18,N1,0.355289809
1/11/2012,18,S1,-5.955442675
1/11/2012,18,Z1,-0.773496815
1/11/2012,19,N1,0.365273885
1/11/2012,19,S1,-5.772308917
1/11/2012,19,Z1,-0.785149682
1/11/2012,20,N1,0.3675
1/11/2012,20,S1,-5.773847134
1/11/2012,20,Z1,-0.773464968
1/11/2012,21,N1,0.361828025
1/11/2012,21,S1,-5.760713376
1/11/2012,21,Z1,-0.759022293
1/11/2012,22,N1,0.362146497
1/11/2012,22,S1,-5.723544586
1/11/2012,22,Z1,-0.775496815
1/11/2012,23,N1,0.360592357
1/11/2012,23,S1,-5.783901274
1/11/2012,23,Z1,-0.775305732
1/11/2012,24,N1,0.35927707
1/11/2012,24,S1,-5.778630573
1/11/2012,24,Z1,-0.745923567
1/12/2012,1,N1,0.35538535
1/12/2012,1,S1,-5.623761146
1/12/2012,1,Z1,-0.742573248
1/12/2012,2,N1,0.355617834
1/12/2012,2,S1,-5.691971338
1/12/2012,2,Z1,-0.738700637
1/12/2012,3,N1,0.346375796
1/12/2012,3,S1,-5.866006369
1/12/2012,3,Z1,-0.708328025
1/12/2012,4,N1,0.336907643
1/12/2012,4,S1,-6.254923567
1/12/2012,4,Z1,-0.865175159
1/12/2012,5,N1,0.333987261
1/12/2012,5,S1,-6.640305732
1/12/2012,5,Z1,-0.891770701
1/12/2012,6,N1,0.334646497
1/12/2012,6,S1,-6.797012739
1/12/2012,6,Z1,-0.880914013
1/12/2012,7,N1,0.332853503
1/12/2012,7,S1,-5.39283121
1/12/2012,7,Z1,-0.870630573
1/12/2012,8,N1,3.136353503
1/12/2012,8,S1,168.1902898
1/12/2012,8,Z1,16.43310191
1/12/2012,9,N1,26.20902229
1/12/2012,9,S1,607.7889268
1/12/2012,9,Z1,107.7487006
1/12/2012,10,N1,55.65965924
1/12/2012,10,S1,893.8435605
1/12/2012,10,Z1,196.0965669
1/12/2012,11,N1,96.66371338
1/12/2012,11,S1,1005.327487
1/12/2012,11,Z1,234.5623312
1/12/2012,12,N1,96.30956369
1/12/2012,12,S1,1014.944946
1/12/2012,12,Z1,225.2970796
1/12/2012,13,N1,101.0948344
1/12/2012,13,S1,988.5789076
1/12/2012,13,Z1,242.9745987
1/12/2012,14,N1,109.2445191
1/12/2012,14,S1,966.8922834
1/12/2012,14,Z1,251.4239172
1/12/2012,15,N1,101.1644459
1/12/2012,15,S1,932.1105223
1/12/2012,15,Z1,218.0341497
1/12/2012,16,N1,60.45576433
1/12/2012,16,S1,596.8170701
1/12/2012,16,Z1,124.8270892
