RDATE,X2
9/5/2012,32480.25478
9/6/2012,64733.12102
9/7/2012,61995.22293
9/8/2012,57143.3121
9/9/2012,67418.15287
9/10/2012,60043.63057
9/11/2012,47797.13376
9/12/2012,45521.01911
9/13/2012,38951.59236
9/14/2012,53561.46497
9/15/2012,50433.43949
9/16/2012,51683.75796
9/17/2012,62907.96178
9/18/2012,82321.33758
9/19/2012,103764.9682
9/20/2012,86196.81529
9/21/2012,98424.20382
9/22/2012,45269.74522
9/23/2012,46954.77707
9/24/2012,35144.90446
9/25/2012,52860.82803
9/26/2012,142050.3185
9/27/2012,132644.9045
9/28/2012,126814.0127
9/29/2012,138277.707
9/30/2012,80599.68153
10/1/2012,86105.73248
10/2/2012,51528.66242
10/3/2012,54775.47771
10/4/2012,87611.78344
10/5/2012,51915.28662
10/6/2012,63603.82166
10/7/2012,63906.05096
10/8/2012,72156.36943
10/9/2012,66413.69427
10/10/2012,74625.15924
10/11/2012,69741.0828
10/12/2012,61787.26115
10/13/2012,69895.85987
10/14/2012,85872.29299
10/15/2012,82062.10191
10/16/2012,58077.70701
10/17/2012,70296.49682
10/18/2012,67929.93631
10/19/2012,83481.84713
10/20/2012,97039.17197
10/21/2012,88422.29299
10/22/2012,68103.50318
10/23/2012,38181.84713
10/24/2012,55863.69427
10/25/2012,72223.24841
10/26/2012,64131.21019
10/27/2012,66366.56051
10/28/2012,61526.75159
10/29/2012,53255.73248
10/30/2012,48667.19745
10/31/2012,31952.2293
11/1/2012,32903.82166
11/2/2012,44079.29936
11/3/2012,48683.75796
11/4/2012,41717.83439
11/5/2012,38724.20382
11/6/2012,39821.33758
11/7/2012,48884.3949
11/8/2012,45302.2293
11/9/2012,55509.87261
11/10/2012,56111.78344
11/11/2012,32864.64968
11/12/2012,42971.65605
11/13/2012,39856.36943
11/14/2012,47251.91083
11/15/2012,45088.53503
11/16/2012,50642.35669
11/17/2012,59144.58599
11/18/2012,41600.63694
11/19/2012,50607.00637
11/20/2012,43918.78981
11/21/2012,21797.45223
11/22/2012,35644.58599
11/23/2012,31306.6879
11/24/2012,28947.45223
11/25/2012,50258.28025
11/26/2012,59955.09554
11/27/2012,51987.89809
11/28/2012,46864.01274
11/29/2012,59352.2293
11/30/2012,45894.58599
12/1/2012,36252.2293
12/2/2012,24649.36306
12/3/2012,34379.29936
12/4/2012,31788.8535
12/5/2012,37584.07643
12/6/2012,38956.36943
12/7/2012,61878.02548
12/8/2012,60239.49045
12/9/2012,67229.29936
12/10/2012,62564.96815
12/11/2012,41096.49682
12/12/2012,72986.6242
12/13/2012,69014.01274
12/14/2012,69566.24204
12/15/2012,60526.43312
12/16/2012,51826.43312
12/17/2012,53482.16561
12/18/2012,43257.32484
12/19/2012,46248.08917
12/20/2012,53192.99363
12/21/2012,65600.95541
12/22/2012,58236.30573
12/23/2012,50824.84076
12/24/2012,27612.10191
12/25/2012,34178.02548
12/26/2012,59545.85987
12/27/2012,57402.86624
12/28/2012,56548.08917
12/29/2012,63158.9172
12/30/2012,71777.70701
12/31/2012,66715.28662
1/1/2013,19422.61146
1/2/2013,41978.98089
1/3/2013,78567.51592
1/4/2013,69953.50318
1/5/2013,62173.56688
1/6/2013,63899.04459
1/7/2013,72040.44586
1/8/2013,47935.03185
1/9/2013,62011.1465
1/10/2013,57395.5414
1/11/2013,54957.00637
1/12/2013,70718.47134
1/13/2013,59041.40127
1/14/2013,55373.56688
1/15/2013,46251.59236
1/16/2013,56611.78344
1/17/2013,55013.05732
1/18/2013,49050.95541
1/19/2013,57346.81529
1/20/2013,53861.1465
1/21/2013,44512.10191
1/22/2013,52092.35669
1/23/2013,58951.27389
1/24/2013,57294.90446
1/25/2013,57363.3758
1/26/2013,53997.7707
1/27/2013,50364.96815
1/28/2013,44098.40764
1/29/2013,41212.10191
1/30/2013,67403.18471
1/31/2013,54147.13376
2/1/2013,51435.98726
2/2/2013,46130.89172
2/3/2013,40504.77707
2/4/2013,40724.20382
2/5/2013,44715.28662
2/6/2013,55060.19108
2/7/2013,47854.77707
2/8/2013,59549.04459
2/9/2013,57945.5414
2/10/2013,67140.44586
2/11/2013,52634.07643
2/12/2013,65445.22293
2/13/2013,71720.38217
2/14/2013,54100.95541
2/15/2013,54209.23567
2/16/2013,61318.15287
2/17/2013,64305.41401
2/18/2013,61819.42675
2/19/2013,52391.71975
2/20/2013,59534.07643
2/21/2013,63592.03822
2/22/2013,62495.5414
2/23/2013,50982.16561
2/24/2013,65861.46497
2/25/2013,62886.30573
2/26/2013,52222.92994
2/27/2013,61956.05096
2/28/2013,59412.73885
3/1/2013,60726.43312
3/2/2013,58297.7707
3/3/2013,57419.10828
3/4/2013,58223.56688
3/5/2013,59347.45223
3/6/2013,64611.78344
3/7/2013,68284.71338
3/8/2013,52372.61146
3/9/2013,48971.33758
3/10/2013,43816.24204
3/11/2013,36464.01274
3/12/2013,43271.33758
3/13/2013,74397.7707
3/14/2013,76637.26115
3/15/2013,72447.45223
3/16/2013,60496.81529
3/17/2013,72146.17834
3/18/2013,45427.07006
3/19/2013,36189.49045
3/20/2013,34362.73885
3/21/2013,31769.74522
3/22/2013,27837.89809
3/23/2013,27028.34395
3/24/2013,29304.14013
3/25/2013,14615.92357
3/26/2013,18192.35669
3/27/2013,22577.07006
3/28/2013,32548.08917
3/29/2013,38717.19745
3/30/2013,22544.90446
3/31/2013,20225.79618
4/1/2013,17915.6051
4/2/2013,21308.28025
4/3/2013,22564.33121
4/4/2013,24703.18471
4/5/2013,34680.89172
4/6/2013,43534.3949
4/7/2013,67173.56688
4/8/2013,24832.16561
4/9/2013,28380.57325
4/10/2013,39771.97452
4/11/2013,52023.88535
4/12/2013,65064.64968
4/13/2013,58720.70064
4/14/2013,22917.83439
4/15/2013,37827.07006
4/16/2013,33154.77707
4/17/2013,60076.75159
4/18/2013,46625.47771
4/19/2013,26807.96178
4/20/2013,35667.83439
4/21/2013,55748.72611
4/22/2013,43032.80255
4/23/2013,25421.97452
4/24/2013,23784.07643
4/25/2013,44533.12102
4/26/2013,20971.01911
4/27/2013,28930.25478
4/28/2013,27353.82166
4/29/2013,26813.3758
4/30/2013,28691.40127
5/1/2013,60443.63057
5/2/2013,85193.94904
5/3/2013,109287.2611
5/4/2013,103915.6051
5/5/2013,75726.75159
5/6/2013,29198.08917
5/7/2013,24348.08917
5/8/2013,53117.83439
5/9/2013,63789.49045
5/10/2013,54533.43949
5/11/2013,51449.04459
5/12/2013,23878.98089
5/13/2013,16913.3758
5/14/2013,19952.54777
5/15/2013,48591.40127
5/16/2013,49406.36943
5/17/2013,36231.84713
5/18/2013,50870.06369
5/19/2013,68234.07643
5/20/2013,57181.21019
5/21/2013,66100
5/22/2013,120580.5732
5/23/2013,77024.84076
5/24/2013,64025.47771
5/25/2013,43918.47134
5/26/2013,37927.07006
5/27/2013,9283.757962
5/28/2013,15178.34395
5/29/2013,15852.2293
5/30/2013,44691.40127
5/31/2013,50158.59873
6/1/2013,44418.15287
6/2/2013,66378.98089
6/3/2013,53612.73885
6/4/2013,45434.71338
6/5/2013,59705.41401
6/6/2013,49140.76433
6/7/2013,44685.35032
6/8/2013,46464.01274
6/9/2013,12495.85987
6/10/2013,7336.305732
6/11/2013,7898.089172
6/12/2013,14893.3121
6/13/2013,26623.24841
6/14/2013,33837.26115
6/15/2013,53543.63057
6/16/2013,104539.4904
6/17/2013,104500
6/18/2013,157610.828
6/19/2013,222309.8726
6/20/2013,219205.414
6/21/2013,224921.0191
6/22/2013,175389.172
6/23/2013,127005.7325
6/24/2013,92051.59236
6/25/2013,107928.9809
6/26/2013,110950.3185
6/27/2013,78154.14013
6/28/2013,44874.84076
6/29/2013,44489.49045
6/30/2013,44457.00637
7/1/2013,37255.09554
7/2/2013,41076.43312
7/3/2013,78970.38217
7/4/2013,77407.32484
7/5/2013,135819.4268
7/6/2013,176080.2548
7/7/2013,240575.7962
7/8/2013,208109.5541
7/9/2013,150633.758
7/10/2013,143723.2484
7/11/2013,95156.6879
7/12/2013,95346.17834
7/13/2013,102380.2548
7/14/2013,79245.5414
7/15/2013,81998.72611
7/16/2013,83317.19745
7/17/2013,110881.5287
7/18/2013,94997.45223
7/19/2013,96702.2293
7/20/2013,88195.5414
7/21/2013,79092.99363
7/22/2013,88008.59873
7/23/2013,75961.46497
7/24/2013,82482.48408
7/25/2013,96302.54777
7/26/2013,94691.40127
7/27/2013,105433.4395
7/28/2013,95238.8535
7/29/2013,78285.66879
7/30/2013,81486.94268
7/31/2013,123331.8471
8/1/2013,198828.6624
8/2/2013,250844.586
8/3/2013,230289.172
8/4/2013,114300.3185
8/5/2013,67014.96815
8/6/2013,58918.47134
8/7/2013,106390.1274
8/8/2013,137452.5478
8/9/2013,133055.0955
8/10/2013,129288.8535
8/11/2013,106478.6624
8/12/2013,84092.67516
8/13/2013,59507.00637
8/14/2013,76326.75159
8/15/2013,63497.13376
8/16/2013,110051.9108
8/17/2013,113617.8344
8/18/2013,115098.4076
8/19/2013,68063.05732
8/20/2013,47354.77707
8/21/2013,92597.13376
8/22/2013,144992.0382
8/23/2013,99394.58599
8/24/2013,88332.48408
8/25/2013,115824.5223
8/26/2013,144776.4331
8/27/2013,160460.1911
8/28/2013,237716.879
8/29/2013,217010.1911
8/30/2013,204098.0892
8/31/2013,191840.4459
9/1/2013,234242.3567
9/2/2013,245868.7898
9/3/2013,214934.3949
9/4/2013,121718.1529
9/5/2013,166043.6306
9/6/2013,146376.7516
9/7/2013,140407.3248
9/8/2013,111973.8854
9/9/2013,82040.76433
9/10/2013,106132.4841
9/11/2013,166093.3121
9/12/2013,146086.6242
9/13/2013,89846.49682
9/14/2013,53949.36306
9/15/2013,57536.94268
9/16/2013,52326.11465
9/17/2013,19717.51592
9/18/2013,57105.41401
9/19/2013,30224.84076
9/20/2013,19773.24841
9/21/2013,29853.50318
9/22/2013,31606.05096
9/23/2013,20462.73885
9/24/2013,32650.95541
9/25/2013,72108.9172
9/26/2013,74453.50318
9/27/2013,84482.16561
9/28/2013,83041.71975
9/29/2013,80179.93631
9/30/2013,23129.93631
10/1/2013,15277.70701
10/2/2013,41221.97452
10/3/2013,32373.24841
10/4/2013,40727.07006
10/5/2013,36865.6051
10/6/2013,79556.05096
10/7/2013,33918.15287
10/8/2013,9390.127389
10/9/2013,55508.28025
10/10/2013,69306.6879
10/11/2013,46803.82166
10/12/2013,43836.6242
10/13/2013,41548.40764
10/14/2013,38201.59236
10/15/2013,61113.3758
10/16/2013,113484.3949
10/17/2013,71826.11465
10/18/2013,52664.64968
10/19/2013,45326.43312
10/20/2013,19911.46497
10/21/2013,33276.43312
10/22/2013,38356.6879
10/23/2013,120804.1401
10/24/2013,173563.3758
10/25/2013,148069.1083
10/26/2013,113176.4331
10/27/2013,68358.9172
10/28/2013,53943.63057
10/29/2013,35592.35669
10/30/2013,39831.84713
10/31/2013,42184.3949
11/1/2013,46964.96815
11/2/2013,43491.0828
11/3/2013,39272.29299
11/4/2013,38584.71338
11/5/2013,39782.80255
11/6/2013,59497.7707
11/7/2013,60485.66879
11/8/2013,53641.71975
11/9/2013,32505.41401
11/10/2013,9804.77707
11/11/2013,19883.43949
11/12/2013,28693.63057
11/13/2013,51177.07006
11/14/2013,32758.9172
11/15/2013,35690.76433
11/16/2013,36827.38854
11/17/2013,25869.74522
11/18/2013,20483.12102
11/19/2013,16310.19108
11/20/2013,29976.43312
11/21/2013,43977.38854
11/22/2013,59126.11465
11/23/2013,33990.44586
11/24/2013,19826.11465
11/25/2013,22004.14013
11/26/2013,14173.24841
11/27/2013,27092.67516
11/28/2013,25782.16561
11/29/2013,25309.23567
11/30/2013,25786.30573
12/1/2013,35374.84076
12/2/2013,16006.6879
12/3/2013,9617.834395
12/4/2013,19697.13376
12/5/2013,19711.46497
12/6/2013,18420.38217
12/7/2013,24534.3949
12/8/2013,9993.312102
12/9/2013,6162.101911
12/10/2013,10113.69427
12/11/2013,17476.75159
12/12/2013,13508.9172
12/13/2013,31756.6879
12/14/2013,31083.12102
12/15/2013,25438.8535
12/16/2013,5848.089172
12/17/2013,2295.541401
12/18/2013,17015.28662
12/19/2013,12644.26752
12/20/2013,18014.01274
12/21/2013,28632.16561
12/22/2013,24067.83439
12/23/2013,11867.51592
12/24/2013,1481.528662
12/25/2013,534.7133758
12/26/2013,31537.26115
12/27/2013,34500
12/28/2013,31722.61146
12/29/2013,31732.80255
12/30/2013,10148.72611
12/31/2013,18514.96815
1/1/2014,355.0955414
1/2/2014,17995.85987
1/3/2014,25353.18471
1/4/2014,29546.49682
1/5/2014,28507.96178
1/6/2014,16013.3758
1/7/2014,20899.36306
1/8/2014,51380.25478
1/9/2014,50560.19108
1/10/2014,19703.18471
1/11/2014,28565.92357
1/12/2014,31474.20382
1/13/2014,19882.48408
1/14/2014,22403.50318
1/15/2014,45579.61783
1/16/2014,40907.00637
1/17/2014,34869.10828
1/18/2014,31038.21656
1/19/2014,20497.13376
1/20/2014,22545.85987
1/21/2014,29571.97452
1/22/2014,33078.66242
1/23/2014,37551.91083
1/24/2014,16988.21656
1/25/2014,12491.0828
1/26/2014,28228.02548
1/27/2014,28913.69427
1/28/2014,26550.31847
1/29/2014,47137.57962
1/30/2014,39120.06369
1/31/2014,37483.43949
2/1/2014,42656.05096
2/2/2014,55169.74522
2/3/2014,36382.16561
2/4/2014,40338.21656
2/5/2014,62064.96815
2/6/2014,46078.66242
2/7/2014,75660.82803
2/8/2014,92062.10191
2/9/2014,68933.12102
2/10/2014,56129.61783
2/11/2014,71072.61146
2/12/2014,78596.17834
2/13/2014,87769.42675
2/14/2014,92070.06369
2/15/2014,92580.25478
2/16/2014,106274.5223
2/17/2014,85181.84713
2/18/2014,52585.03185
2/19/2014,78644.58599
2/20/2014,62164.01274
2/21/2014,58740.44586
2/22/2014,32529.93631
2/23/2014,54525.15924
2/24/2014,42105.73248
2/25/2014,22311.1465
2/26/2014,24793.63057
2/27/2014,30000
2/28/2014,42310.19108
3/1/2014,40365.6051
3/2/2014,66306.05096
3/3/2014,41308.9172
3/4/2014,44342.35669
3/5/2014,60571.97452
3/6/2014,77829.29936
3/7/2014,93956.36943
3/8/2014,78975.15924
3/9/2014,75789.49045
3/10/2014,34506.6879
3/11/2014,31168.47134
3/12/2014,33214.33121
3/13/2014,39033.75796
3/14/2014,32177.07006
3/15/2014,37682.80255
3/16/2014,29196.17834
3/17/2014,14493.94904
3/18/2014,26553.82166
3/19/2014,84000.63694
3/20/2014,93108.9172
3/21/2014,91899.04459
3/22/2014,79745.22293
3/23/2014,46990.12739
3/24/2014,32764.01274
3/25/2014,49765.28662
3/26/2014,47482.80255
3/27/2014,48907.00637
3/28/2014,34473.88535
3/29/2014,65006.36943
3/30/2014,55461.1465
3/31/2014,39272.29299
4/1/2014,13537.57962
4/2/2014,27820.06369
4/3/2014,28866.56051
4/4/2014,36462.73885
4/5/2014,45389.49045
4/6/2014,49304.14013
4/7/2014,45023.24841
4/8/2014,43971.33758
4/9/2014,100903.1847
4/10/2014,77518.15287
4/11/2014,49221.65605
4/12/2014,32443.63057
4/13/2014,34912.42038
4/14/2014,38652.54777
4/15/2014,27798.72611
4/16/2014,28797.45223
4/17/2014,27147.7707
4/18/2014,50459.23567
4/19/2014,27002.2293
4/20/2014,26781.84713
4/21/2014,33726.11465
4/22/2014,28800.31847
4/23/2014,64283.75796
4/24/2014,51441.71975
4/25/2014,47060.50955
4/26/2014,49158.9172
4/27/2014,27632.48408
4/28/2014,12816.87898
4/29/2014,20599.04459
4/30/2014,52402.54777
5/1/2014,13080.25478
5/2/2014,21386.6242
5/3/2014,23615.92357
5/4/2014,52900
5/5/2014,51029.61783
5/6/2014,34475.47771
5/7/2014,51146.81529
5/8/2014,46387.26115
5/9/2014,48237.57962
5/10/2014,39063.69427
5/11/2014,16969.74522
5/12/2014,14315.28662
5/13/2014,10743.63057
5/14/2014,19050.63694
5/15/2014,22829.29936
5/16/2014,15672.92994
5/17/2014,17409.87261
5/18/2014,16033.75796
5/19/2014,5780.89172
5/20/2014,8519.426752
5/21/2014,18507.32484
5/22/2014,8555.414013
5/23/2014,13358.59873
5/24/2014,14320.70064
5/25/2014,6914.649682
5/26/2014,7091.082803
5/27/2014,11767.51592
5/28/2014,27685.03185
5/29/2014,54911.1465
5/30/2014,22607.00637
5/31/2014,28464.01274
6/1/2014,6791.719745
6/2/2014,14578.66242
6/3/2014,29728.34395
6/4/2014,29017.19745
6/5/2014,17387.89809
6/6/2014,16799.04459
6/7/2014,4874.203822
6/8/2014,10524.52229
6/9/2014,21743.3121
6/10/2014,21573.24841
6/11/2014,42762.42038
6/12/2014,43904.4586
6/13/2014,55623.88535
6/14/2014,41505.09554
6/15/2014,32263.05732
6/16/2014,29760.50955
6/17/2014,8216.242038
6/18/2014,31850
6/19/2014,34267.19745
6/20/2014,48441.40127
6/21/2014,30167.83439
6/22/2014,32628.66242
6/23/2014,45658.9172
6/24/2014,34037.89809
6/25/2014,35915.28662
6/26/2014,15187.89809
6/27/2014,18441.0828
6/28/2014,9311.146497
6/29/2014,22890.76433
6/30/2014,33899.68153
7/1/2014,29173.24841
7/2/2014,33588.53503
7/3/2014,27240.76433
7/4/2014,2594.267516
7/5/2014,34468.78981
7/6/2014,67985.03185
7/7/2014,81232.48408
7/8/2014,41798.72611
7/9/2014,49719.10828
7/10/2014,54191.40127
7/11/2014,61413.69427
7/12/2014,64144.58599
7/13/2014,55758.28025
7/14/2014,30626.75159
7/15/2014,48298.72611
7/16/2014,75095.22293
7/17/2014,77316.24204
7/18/2014,93476.11465
7/19/2014,99580.89172
7/20/2014,71653.50318
7/21/2014,50273.56688
7/22/2014,45163.3758
7/23/2014,69106.05096
7/24/2014,82079.61783
7/25/2014,79615.28662
7/26/2014,70610.50955
7/27/2014,59405.41401
7/28/2014,34176.75159
7/29/2014,37725.15924
7/30/2014,71745.85987
7/31/2014,68378.66242
8/1/2014,67646.17834
8/2/2014,63050.95541
8/3/2014,43649.68153
8/4/2014,24212.10191
8/5/2014,37845.5414
8/6/2014,55412.73885
8/7/2014,57164.33121
8/8/2014,38886.94268
8/9/2014,52008.28025
8/10/2014,29926.11465
8/11/2014,27298.72611
8/12/2014,14034.3949
8/13/2014,27221.33758
8/14/2014,35413.05732
8/15/2014,28114.33121
8/16/2014,33016.24204
8/17/2014,34789.80892
8/18/2014,36241.0828
8/19/2014,57192.03822
8/20/2014,34946.49682
8/21/2014,32279.61783
8/22/2014,28132.16561
8/23/2014,23224.84076
8/24/2014,19754.14013
8/25/2014,17363.05732
8/26/2014,30115.6051
8/27/2014,21564.33121
8/28/2014,38688.8535
8/29/2014,29836.30573
8/30/2014,18667.51592
8/31/2014,18648.40764
9/1/2014,2779.936306
9/2/2014,7463.375796
9/3/2014,17795.85987
9/4/2014,19423.88535
9/5/2014,22202.86624
9/6/2014,29589.17197
9/7/2014,31942.67516
9/8/2014,33298.40764
9/9/2014,29478.66242
9/10/2014,31751.91083
9/11/2014,25819.10828
9/12/2014,33681.21019
9/13/2014,48156.36943
9/14/2014,61449.68153
9/15/2014,35663.3758
9/16/2014,46998.72611
9/17/2014,42623.24841
9/18/2014,27713.05732
9/19/2014,11778.66242
9/20/2014,28751.91083
9/21/2014,32715.28662
9/22/2014,36866.24204
9/23/2014,13927.38854
9/24/2014,11614.33121
9/25/2014,19944.90446
9/26/2014,35803.50318
9/27/2014,43172.92994
9/28/2014,11849.36306
9/29/2014,3585.350318
9/30/2014,11734.07643
10/1/2014,45333.75796
10/2/2014,38824.52229
10/3/2014,27941.71975
10/4/2014,15246.81529
10/5/2014,24560.50955
10/6/2014,30164.64968
10/7/2014,29777.70701
10/8/2014,55242.03822
10/9/2014,33071.33758
10/10/2014,32392.67516
10/11/2014,44522.61146
10/12/2014,51196.81529
10/13/2014,33807.96178
10/14/2014,37128.98089
10/15/2014,51591.40127
10/16/2014,42882.16561
10/17/2014,35775.15924
10/18/2014,35849.68153
10/19/2014,35657.96178
10/20/2014,28395.5414
10/21/2014,15908.9172
10/22/2014,11687.26115
10/23/2014,22304.14013
10/24/2014,28462.73885
10/25/2014,24314.33121
10/26/2014,17524.20382
10/27/2014,12794.90446
10/28/2014,12840.12739
10/29/2014,12340.12739
10/30/2014,22477.07006
10/31/2014,12042.03822
11/1/2014,23028.98089
11/2/2014,14936.6242
11/3/2014,22214.96815
11/4/2014,20203.50318
11/5/2014,29426.43312
11/6/2014,41021.65605
11/7/2014,46422.29299
11/8/2014,47933.12102
11/9/2014,42017.83439
11/10/2014,32513.05732
11/11/2014,37287.57962
11/12/2014,43541.40127
11/13/2014,40800
11/14/2014,35643.63057
11/15/2014,14559.23567
11/16/2014,7193.630573
11/17/2014,7025.159236
11/18/2014,20507.64331
11/19/2014,33216.87898
11/20/2014,41912.42038
11/21/2014,27489.80892
11/22/2014,107.3248408
11/23/2014,301.910828
11/24/2014,14308.9172
11/25/2014,41343.3121
11/26/2014,26644.90446
11/27/2014,16914.01274
11/28/2014,13245.85987
11/29/2014,54118.78981
11/30/2014,55001.27389
12/1/2014,5438.535032
12/2/2014,338.5350318
12/3/2014,6072.292994
12/4/2014,23028.34395
12/5/2014,24538.21656
12/6/2014,11173.24841
12/7/2014,2992.675159
12/8/2014,4269.745223
12/9/2014,4485.350318
12/10/2014,3402.866242
12/11/2014,7723.248408
12/12/2014,7201.592357
12/13/2014,5629.299363
